student_id,gender,age,admission_type,program,specialization,socioeconomic_index,first_gen_learner,baseline_digital_literacy,enrollment_year
4953,Male,20,Management,M.Tech,DS,3,False,0.7453709037174097,2022
4954,Female,19,Merit,MCA,CSE,4,False,0.3009234946383397,2020
4955,Male,23,Merit,B.Tech,CSE,2,False,0.9737016097977412,2022
4956,Female,24,Transfer,B.Tech,IT,5,False,0.5466856762747099,2019
4957,Male,26,Management,B.Tech,AI,3,False,0.6460766160788588,2020
4958,Female,22,Merit,M.Tech,IT,5,True,0.4491227941898934,2021
4959,Male,21,Management,B.Tech,AI,3,False,0.9029455478617449,2019
4960,Female,18,Merit,B.Tech,IT,5,True,0.4232311846674659,2021
4961,Male,23,Merit,M.Tech,AI,1,False,0.33810256210916706,2019
4962,Male,25,Merit,B.Tech,IT,3,False,0.6120020666701416,2020
4963,Male,21,Merit,B.Tech,AI,4,True,0.4758228290602373,2019
4964,Female,18,Management,B.Tech,DS,5,True,0.6001332093345834,2020
4965,Male,22,Merit,B.Tech,AI,1,False,0.29007395912612366,2020
4966,Male,22,Management,B.Tech,CSE,1,False,0.6180713228535489,2022
4967,Female,19,Merit,B.Tech,CSE,1,False,0.7104366535654045,2021
4968,Female,23,Merit,B.Tech,IT,4,False,0.8220994159741671,2020
4969,Female,26,Merit,B.Tech,IT,1,False,0.4368948240247401,2019
4970,Male,23,Merit,MCA,DS,5,True,0.9474027259965512,2021
4971,Male,25,Merit,B.Tech,IT,4,False,0.39071108570680313,2022
4972,Female,20,Merit,B.Tech,CSE,3,True,1.0,2022
4973,Male,19,Management,B.Tech,IT,4,False,0.3473401980895041,2019
4974,Female,21,Management,MCA,CSE,3,True,0.5611919958857229,2021
4975,Male,26,Management,B.Tech,CSE,3,False,0.8806766835865577,2021
4976,Male,26,Management,B.Tech,DS,3,False,0.6761408366822769,2020
4977,Male,20,Management,MCA,DS,3,True,0.40396495518670295,2021
4978,Male,18,Merit,MCA,AI,4,False,0.7907800520741082,2019
4979,Male,18,Transfer,B.Tech,CSE,2,True,0.8652193560309845,2019
4980,Male,21,Merit,B.Tech,IT,2,False,0.7071387170108527,2020
4981,Other,21,Management,MCA,CSE,1,True,0.25710473096191994,2021
4982,Male,23,Management,B.Tech,CSE,5,True,0.5166865890678353,2021
4983,Female,22,Merit,B.Tech,AI,5,True,0.9193264641320918,2019
4984,Female,23,Transfer,M.Tech,DS,5,False,0.3660770813655184,2021
4985,Female,24,Merit,B.Tech,AI,1,False,0.6719104245711187,2022
4986,Male,24,Merit,B.Tech,AI,5,True,0.6457126830997912,2020
4987,Female,26,Merit,B.Tech,CSE,4,False,0.538640331879196,2019
4988,Female,23,Merit,M.Tech,AI,2,True,0.5373117852347155,2022
4989,Female,25,Management,B.Tech,CSE,3,True,0.37756208847933836,2019
4990,Female,19,Merit,MCA,DS,5,False,0.5366729358671433,2022
4991,Other,25,Management,B.Tech,AI,1,True,0.442870171610505,2019
4992,Female,26,Management,B.Tech,CSE,1,False,0.9199715743496165,2019
4993,Male,21,Merit,B.Tech,IT,4,True,0.8317126232535773,2022
4994,Female,22,Merit,B.Tech,AI,3,True,0.6508694251945828,2019
4995,Male,22,Merit,B.Tech,CSE,3,False,0.42078110610415287,2020
4996,Female,19,Management,B.Tech,IT,1,False,0.7058042239756863,2021
4997,Male,22,Management,B.Tech,AI,5,False,0.5398542461883916,2022
4998,Male,26,Merit,B.Tech,CSE,4,False,0.6775003736392118,2021
4999,Female,21,Merit,B.Tech,CSE,4,False,0.7075075524409256,2020
5000,Female,20,Merit,B.Tech,CSE,3,True,0.6562714405494855,2021
5001,Male,24,Merit,B.Tech,CSE,4,False,0.7188719524199092,2019
5002,Male,25,Management,B.Tech,DS,2,False,0.7824728583022708,2021
5003,Female,23,Management,B.Tech,IT,3,False,0.6967793182258425,2022
5004,Male,23,Merit,B.Tech,IT,1,False,0.20434586170192123,2020
5005,Female,22,Management,B.Tech,DS,4,False,0.444018415906942,2020
5006,Male,23,Merit,B.Tech,DS,3,True,0.607292917210603,2019
5007,Female,26,Merit,B.Tech,IT,5,True,0.33260136345492947,2021
5008,Female,19,Management,B.Tech,IT,5,True,0.4355335872595234,2020
5009,Male,20,Merit,M.Tech,IT,2,True,0.5047584274382999,2019
5010,Male,18,Merit,M.Tech,DS,1,False,0.7037825455452824,2020
5011,Male,21,Merit,B.Tech,CSE,5,False,0.5929683394158014,2022
5012,Female,19,Merit,B.Tech,DS,3,False,0.7527640496769991,2019
5013,Male,23,Merit,M.Tech,IT,4,True,0.5690245136943876,2021
5014,Female,18,Management,MCA,DS,5,False,0.5870936143162275,2022
5015,Male,25,Merit,B.Tech,IT,5,False,0.5289240763636047,2021
5016,Male,23,Merit,M.Tech,AI,2,True,0.3154718033116618,2021
5017,Male,26,Merit,B.Tech,CSE,4,False,0.6570332809467939,2019
5018,Male,23,Merit,B.Tech,IT,4,True,0.2406466206945821,2019
5019,Female,24,Merit,B.Tech,AI,5,False,0.38507550755510733,2022
5020,Female,22,Management,B.Tech,IT,4,True,0.7443649801963436,2021
5021,Female,25,Management,B.Tech,DS,1,True,0.5725682757247854,2022
5022,Male,25,Merit,B.Tech,DS,1,True,0.9220429740177776,2019
5023,Female,26,Management,M.Tech,DS,5,True,0.38529411452191176,2020
5024,Female,23,Merit,M.Tech,IT,5,False,0.5514206559058492,2022
5025,Female,18,Merit,B.Tech,IT,1,True,0.9159264719398278,2019
5026,Male,26,Management,B.Tech,DS,4,True,0.7480425975380681,2022
5027,Male,20,Management,B.Tech,CSE,2,False,0.8202308677530431,2021
5028,Male,26,Merit,B.Tech,CSE,2,False,0.28704424341016177,2022
5029,Female,24,Merit,MCA,DS,2,False,0.6596375347277995,2021
5030,Male,20,Merit,B.Tech,IT,4,False,0.4025079803959849,2020
5031,Male,26,Merit,B.Tech,CSE,2,False,0.5102953962441849,2020
5032,Male,24,Merit,M.Tech,DS,1,False,0.44387719178742613,2021
5033,Female,24,Management,M.Tech,DS,4,False,0.3139946942126908,2021
5034,Female,24,Merit,B.Tech,AI,1,True,0.39120643786049225,2021
5035,Male,19,Merit,M.Tech,DS,4,False,0.4284620388348078,2019
5036,Male,21,Merit,MCA,IT,2,False,0.7630545788311273,2021
5037,Female,25,Management,B.Tech,AI,2,True,0.488042429019636,2020
5038,Female,19,Merit,B.Tech,AI,5,True,0.6744795930254792,2021
5039,Female,21,Merit,B.Tech,CSE,3,False,0.7918096913404891,2019
5040,Female,25,Merit,M.Tech,AI,1,False,0.5144542661376279,2021
5041,Female,20,Management,B.Tech,IT,2,False,0.7511060589911015,2021
5042,Female,23,Merit,B.Tech,CSE,4,False,0.46744461401689763,2019
5043,Male,19,Merit,B.Tech,CSE,5,True,0.8397205234565732,2022
5044,Female,25,Merit,B.Tech,DS,1,True,0.7147706689851093,2020
5045,Female,25,Merit,M.Tech,IT,2,False,0.7609317726584263,2019
5046,Female,18,Merit,B.Tech,IT,5,False,0.31834219616559734,2019
5047,Male,20,Merit,M.Tech,AI,2,False,0.736517520459188,2022
5048,Male,19,Merit,B.Tech,IT,2,False,0.5490265916140337,2021
5049,Male,24,Management,MCA,CSE,2,False,0.5385950353748542,2019
5050,Male,24,Merit,B.Tech,CSE,5,False,1.0,2019
5051,Male,21,Management,B.Tech,IT,3,False,0.20373907636759542,2022
5052,Female,25,Merit,M.Tech,AI,2,False,0.6361660777461792,2020
5053,Male,20,Transfer,B.Tech,DS,1,False,0.336877885009192,2021
5054,Male,26,Transfer,B.Tech,IT,5,True,0.6503859407464023,2022
5055,Male,22,Management,MCA,AI,2,True,0.6581692400644917,2019
5056,Female,19,Transfer,B.Tech,AI,5,False,0.8025155892554128,2020
5057,Male,26,Merit,M.Tech,AI,1,True,0.45975321498767074,2021
5058,Male,18,Management,B.Tech,DS,1,False,0.5537100028866921,2022
5059,Female,25,Merit,M.Tech,DS,4,True,0.33625469883619613,2019
5060,Male,23,Management,B.Tech,DS,4,False,0.4664139903401954,2019
5061,Female,18,Merit,M.Tech,AI,3,True,0.5904971943412821,2019
5062,Female,21,Merit,B.Tech,DS,4,False,0.3675247280610946,2019
5063,Male,20,Transfer,B.Tech,AI,5,False,0.8335103358084056,2021
5064,Male,24,Merit,MCA,IT,4,True,0.6889228203636154,2021
5065,Female,24,Management,B.Tech,AI,5,False,0.8587191597106271,2022
5066,Male,23,Management,B.Tech,IT,5,True,0.4528275970531008,2021
5067,Male,25,Merit,B.Tech,IT,3,False,0.7830136514756795,2022
5068,Male,24,Merit,MCA,DS,5,False,0.4871192098449264,2022
5069,Female,21,Merit,B.Tech,DS,4,False,0.2973851301253605,2021
5070,Male,24,Management,B.Tech,AI,4,False,0.21774805043278372,2021
5071,Female,18,Transfer,M.Tech,IT,2,True,1.0,2020
5072,Female,20,Management,B.Tech,IT,3,True,0.5381226445411083,2021
5073,Male,19,Management,MCA,CSE,1,True,0.8256222339862185,2021
5074,Male,24,Merit,B.Tech,IT,1,False,0.9712833715228123,2019
5075,Other,26,Merit,B.Tech,DS,2,False,0.40089869456680083,2022
5076,Male,22,Merit,B.Tech,DS,4,False,0.4705286928202427,2022
5077,Female,26,Merit,B.Tech,IT,3,False,0.5526316330680152,2022
5078,Male,25,Merit,M.Tech,IT,4,False,0.4078278896529842,2021
5079,Male,18,Merit,B.Tech,AI,2,True,0.861534759081243,2020
5080,Male,19,Management,B.Tech,CSE,1,False,0.3057136822783344,2020
5081,Male,23,Merit,B.Tech,CSE,3,True,0.7315971092370112,2020
5082,Male,22,Merit,B.Tech,AI,4,False,0.6005255543307818,2019
5083,Female,24,Merit,B.Tech,AI,5,False,0.8296846752354818,2019
5084,Male,26,Management,B.Tech,CSE,5,True,0.8289863754123665,2020
5085,Male,21,Merit,MCA,CSE,5,False,0.6936782412022305,2021
5086,Male,25,Merit,B.Tech,AI,1,False,0.568147627282903,2022
5087,Female,21,Management,MCA,IT,5,False,0.7385794805242676,2021
5088,Male,20,Merit,MCA,IT,5,False,0.9019773196106053,2020
5089,Female,19,Merit,B.Tech,DS,2,False,0.8152424916444972,2020
5090,Male,25,Management,B.Tech,CSE,2,False,0.300252752893269,2019
5091,Male,25,Merit,B.Tech,CSE,2,False,0.49960631278453727,2022
5092,Male,20,Merit,MCA,CSE,4,False,0.8521819160284373,2022
5093,Female,18,Merit,MCA,CSE,5,False,0.7121254924862513,2019
5094,Male,23,Merit,MCA,AI,1,False,0.9260499523370901,2022
5095,Male,22,Merit,MCA,IT,5,True,0.5023749705388454,2021
5096,Male,25,Merit,B.Tech,IT,5,False,0.7234259723312423,2019
5097,Female,23,Management,B.Tech,DS,4,True,0.9611660781128023,2020
5098,Male,21,Merit,M.Tech,CSE,2,False,0.8125777235265924,2021
5099,Male,19,Merit,B.Tech,DS,5,False,0.4269674182345241,2020
5100,Male,25,Merit,B.Tech,IT,3,True,0.6308176752631123,2022
5101,Male,22,Management,B.Tech,AI,3,True,0.8166777435654706,2020
5102,Female,25,Management,B.Tech,IT,2,False,0.4397858571134008,2022
5103,Female,22,Merit,B.Tech,IT,2,False,0.8528219458150929,2022
5104,Male,23,Merit,B.Tech,AI,5,True,0.6981434123408161,2020
5105,Male,22,Merit,B.Tech,AI,3,False,0.7270837013929495,2021
5106,Male,20,Merit,B.Tech,IT,1,True,0.36787149890481274,2021
5107,Male,25,Merit,B.Tech,IT,1,False,0.504230290614849,2020
5108,Male,20,Merit,M.Tech,DS,3,False,0.38949688161380003,2019
5109,Female,21,Merit,M.Tech,CSE,2,False,0.8285906435262058,2021
5110,Female,23,Merit,B.Tech,AI,4,True,0.39772732006326983,2021
5111,Other,19,Merit,B.Tech,CSE,4,True,0.9604162721499508,2019
5112,Female,24,Merit,B.Tech,DS,1,False,0.5003580864498284,2022
5113,Female,22,Merit,M.Tech,AI,2,True,0.8134078729917978,2022
5114,Female,22,Management,B.Tech,AI,5,False,0.5953301724456147,2020
5115,Male,22,Management,B.Tech,CSE,3,False,0.6579777425096011,2019
5116,Female,19,Transfer,B.Tech,AI,1,True,0.890980564842252,2022
5117,Male,26,Merit,B.Tech,IT,4,False,0.4942027896739266,2020
5118,Male,20,Merit,MCA,DS,4,False,0.35399647803542045,2022
5119,Female,24,Management,B.Tech,DS,5,True,0.9315671039557196,2020
5120,Male,22,Merit,B.Tech,AI,5,True,0.649466426639978,2020
5121,Male,22,Merit,B.Tech,AI,4,True,0.5066339457966628,2022
5122,Female,21,Merit,B.Tech,CSE,2,False,0.21980562617715477,2022
5123,Male,23,Merit,B.Tech,DS,4,False,0.6876747019386762,2022
5124,Male,24,Management,B.Tech,IT,3,True,0.8265441856731078,2021
5125,Female,24,Management,B.Tech,IT,2,False,0.562618649274128,2020
5126,Female,25,Transfer,B.Tech,CSE,5,False,0.8822173420089021,2022
5127,Male,22,Management,M.Tech,DS,5,False,0.9862126374644405,2022
5128,Male,24,Merit,B.Tech,DS,5,True,0.8315365296624859,2019
5129,Male,21,Merit,B.Tech,IT,3,False,0.6023771091679684,2020
5130,Female,26,Merit,MCA,DS,5,False,0.32719286719331453,2019
5131,Female,22,Merit,B.Tech,DS,2,True,0.45317660978002805,2021
5132,Male,20,Merit,B.Tech,DS,5,False,0.26157000723670426,2020
5133,Male,22,Merit,M.Tech,IT,5,False,0.531829251061903,2021
5134,Male,26,Merit,B.Tech,AI,4,True,0.512379859909403,2022
5135,Female,25,Management,MCA,DS,4,True,0.5663669286184929,2022
5136,Male,18,Merit,M.Tech,AI,3,False,0.7056053213204003,2019
5137,Female,22,Merit,B.Tech,AI,2,False,0.9102543511406813,2020
5138,Male,23,Merit,B.Tech,CSE,2,False,0.7496361641138469,2021
5139,Female,19,Management,B.Tech,AI,4,False,0.46787392209020584,2022
5140,Female,23,Management,B.Tech,CSE,2,False,0.6638048637501747,2020
5141,Female,26,Merit,B.Tech,DS,5,False,0.7161184289404547,2020
5142,Male,21,Management,B.Tech,IT,3,True,0.27827518595445794,2019
5143,Female,20,Merit,B.Tech,AI,4,False,0.6321871316012928,2021
5144,Female,26,Management,M.Tech,AI,5,False,0.572633841840845,2019
5145,Male,19,Merit,B.Tech,IT,4,True,0.4808643078952499,2021
5146,Female,26,Merit,B.Tech,CSE,4,True,0.6677623287131853,2019
5147,Female,19,Merit,B.Tech,CSE,3,False,0.9349227974768823,2019
5148,Female,20,Merit,M.Tech,CSE,3,False,0.6439715361048612,2021
5149,Female,24,Management,B.Tech,AI,4,False,0.6519305163538893,2019
5150,Male,19,Management,B.Tech,DS,5,True,0.16784792003808469,2020
5151,Male,18,Merit,B.Tech,CSE,1,True,0.8541960188485054,2019
5152,Male,26,Merit,B.Tech,CSE,5,False,0.23591356379718795,2019
5153,Female,23,Merit,B.Tech,IT,2,True,0.9234803384005031,2022
5154,Female,26,Merit,B.Tech,DS,4,False,0.8966919165824866,2019
5155,Female,20,Management,B.Tech,DS,4,False,0.6406661182192567,2022
5156,Male,20,Merit,B.Tech,DS,3,False,0.9210492802432334,2022
5157,Male,20,Merit,M.Tech,DS,2,False,0.3404804955013011,2022
5158,Female,19,Management,B.Tech,DS,1,False,0.24573995711568228,2022
5159,Male,23,Merit,M.Tech,CSE,1,False,0.3660132557057538,2020
5160,Male,20,Merit,B.Tech,IT,3,False,0.6704495812836309,2020
5161,Female,22,Merit,M.Tech,CSE,1,False,0.42150837885446424,2020
5162,Male,22,Merit,B.Tech,DS,4,False,0.16879260497018342,2019
5163,Male,20,Merit,B.Tech,IT,1,True,0.7978121877777496,2019
5164,Male,20,Merit,B.Tech,AI,1,False,0.6568492411607172,2019
5165,Male,18,Management,M.Tech,AI,5,False,0.3497311298956288,2020
5166,Other,23,Management,B.Tech,DS,1,False,0.4907006100630219,2019
5167,Male,20,Management,M.Tech,CSE,5,False,0.6932601893592549,2020
5168,Male,18,Management,M.Tech,IT,2,False,0.29094233438101846,2021
5169,Male,26,Merit,M.Tech,IT,5,False,0.33942044971649077,2019
5170,Female,18,Merit,M.Tech,CSE,2,True,0.7158241212493921,2022
5171,Male,22,Management,B.Tech,DS,3,False,0.31990344839732854,2021
5172,Female,22,Merit,MCA,AI,4,True,0.7153541464763961,2020
5173,Male,19,Merit,M.Tech,AI,3,False,0.6072073695801523,2019
5174,Male,18,Merit,B.Tech,DS,3,False,0.4259013620901584,2021
5175,Male,23,Management,M.Tech,IT,3,True,0.20274781581343218,2019
5176,Female,24,Merit,M.Tech,CSE,2,True,1.0,2019
5177,Female,26,Merit,M.Tech,DS,1,False,0.6852992582522728,2022
5178,Male,25,Merit,B.Tech,IT,5,True,0.5729211563917876,2022
5179,Male,20,Management,B.Tech,CSE,3,False,0.6882036443143702,2022
5180,Female,26,Merit,M.Tech,IT,3,False,0.8372077580133879,2021
5181,Male,18,Merit,M.Tech,IT,1,True,0.8938725729069675,2021
5182,Female,23,Management,B.Tech,AI,3,False,1.0,2021
5183,Male,19,Management,B.Tech,DS,2,True,0.21187034016309308,2022
5184,Female,26,Merit,MCA,IT,2,False,0.6760804252533338,2022
5185,Female,26,Merit,B.Tech,AI,1,False,0.5253678416715926,2020
5186,Female,25,Merit,M.Tech,DS,2,True,0.7696561980057396,2019
5187,Female,24,Management,B.Tech,DS,3,True,0.7507577363563538,2019
5188,Male,23,Merit,B.Tech,CSE,3,True,0.6458508810205469,2021
5189,Female,19,Merit,B.Tech,DS,4,False,0.5530571349298964,2019
5190,Male,21,Merit,M.Tech,AI,4,False,0.8663141998752176,2019
5191,Male,24,Management,MCA,AI,1,False,0.5744735049111883,2020
5192,Female,23,Management,B.Tech,DS,3,False,0.25273483547863496,2022
5193,Female,26,Merit,M.Tech,AI,3,False,0.4087394092755767,2020
5194,Female,22,Merit,B.Tech,IT,5,True,0.7348583793499763,2021
5195,Male,23,Management,B.Tech,IT,2,False,0.5891443812914647,2021
5196,Female,23,Management,M.Tech,CSE,1,False,0.5888113336921523,2021
5197,Female,25,Management,B.Tech,IT,1,False,0.4790825965446841,2021
5198,Male,25,Management,M.Tech,DS,2,False,0.19391301024327012,2021
5199,Male,23,Merit,B.Tech,IT,5,False,0.3266153958263419,2020
5200,Male,25,Merit,M.Tech,CSE,4,False,0.4483863714029811,2022
5201,Male,24,Management,B.Tech,AI,5,True,0.32744582997575306,2020
5202,Other,18,Merit,B.Tech,DS,4,False,0.7541095659621304,2019
5203,Female,22,Merit,B.Tech,CSE,4,False,0.2653849502128207,2022
5204,Female,22,Merit,B.Tech,IT,5,False,0.38933522188696545,2021
5205,Other,26,Management,B.Tech,DS,1,True,0.7726930116745636,2022
5206,Male,24,Merit,B.Tech,DS,3,True,0.8667028158902305,2020
5207,Female,24,Merit,B.Tech,AI,1,True,0.8284127117730075,2019
5208,Male,19,Management,B.Tech,IT,3,True,0.7033448757301433,2021
5209,Female,25,Management,M.Tech,IT,1,False,0.291952868426115,2020
5210,Male,20,Management,MCA,IT,5,False,0.9294210875244592,2020
5211,Female,26,Merit,B.Tech,IT,5,False,0.2612036057361607,2022
5212,Male,23,Merit,B.Tech,CSE,5,True,0.35277269880507367,2021
5213,Male,26,Merit,MCA,AI,3,False,0.53700704239854,2022
5214,Female,26,Management,MCA,DS,1,False,0.2415578127368184,2020
5215,Male,24,Merit,B.Tech,IT,4,True,0.4348699462354644,2022
5216,Female,25,Management,B.Tech,AI,1,False,0.4603458985227388,2020
5217,Male,19,Merit,M.Tech,DS,1,False,0.9102083556791541,2020
5218,Female,22,Merit,M.Tech,IT,2,False,0.45788479557693595,2021
5219,Male,20,Merit,B.Tech,DS,1,True,0.8327072506424946,2021
5220,Male,18,Management,B.Tech,IT,4,False,0.12103805055177078,2021
5221,Male,23,Transfer,B.Tech,IT,1,True,0.3602511058818171,2020
5222,Male,26,Management,M.Tech,DS,2,True,0.23411623398900142,2019
5223,Male,19,Merit,B.Tech,IT,2,False,0.325171394852127,2022
5224,Male,26,Management,B.Tech,CSE,4,True,0.5130595188115062,2021
5225,Male,25,Management,B.Tech,CSE,1,False,0.6026325945307581,2019
5226,Male,26,Merit,M.Tech,DS,5,True,0.5868229300414244,2022
5227,Female,22,Transfer,B.Tech,IT,5,False,0.5759448630367336,2021
5228,Female,19,Merit,B.Tech,DS,2,False,0.5956029356314244,2021
5229,Male,23,Transfer,B.Tech,AI,4,False,0.9035628455742893,2022
5230,Female,24,Management,M.Tech,AI,5,True,0.975738820627303,2019
5231,Female,20,Merit,M.Tech,AI,2,False,0.9091722604087017,2022
5232,Male,23,Merit,M.Tech,IT,2,True,0.353280886970022,2020
5233,Female,23,Merit,B.Tech,DS,1,False,0.8863333068487134,2022
5234,Male,25,Merit,B.Tech,AI,4,True,0.6680838336164062,2022
5235,Male,18,Merit,B.Tech,IT,5,False,0.2984499638127437,2021
5236,Male,21,Management,B.Tech,IT,1,True,0.4487665093700661,2021
5237,Female,18,Merit,B.Tech,AI,3,True,0.9946786305695562,2020
5238,Female,25,Merit,M.Tech,CSE,4,False,0.27326558665841727,2022
5239,Male,19,Transfer,B.Tech,CSE,2,False,0.6932270101956597,2022
5240,Male,25,Merit,B.Tech,CSE,1,True,0.7909199363984942,2019
5241,Other,20,Management,B.Tech,CSE,5,True,0.5323285063255186,2021
5242,Male,25,Merit,B.Tech,DS,2,True,0.5276420679003568,2020
5243,Male,23,Management,B.Tech,DS,2,True,0.8202945556631687,2019
5244,Female,18,Merit,B.Tech,AI,5,True,0.782279073974547,2019
5245,Female,24,Management,B.Tech,IT,3,False,0.726602060260197,2021
5246,Female,24,Management,B.Tech,CSE,4,False,0.33881384265933234,2021
5247,Female,23,Management,B.Tech,IT,4,False,0.8094578511130128,2021
5248,Female,18,Merit,M.Tech,IT,2,True,0.8695834777719018,2019
5249,Male,22,Merit,M.Tech,DS,1,False,0.4209234961452626,2020
5250,Male,18,Management,M.Tech,IT,3,False,0.9886934726923148,2022
5251,Male,18,Merit,MCA,IT,3,False,0.7892517695672433,2019
5252,Female,23,Merit,B.Tech,CSE,2,False,0.7243705296205752,2019
5253,Female,25,Merit,B.Tech,AI,1,True,0.9041683215065835,2020
5254,Male,18,Merit,B.Tech,DS,5,False,0.37040779640201327,2021
5255,Female,19,Merit,MCA,CSE,5,False,0.6679958547532581,2021
5256,Male,22,Merit,B.Tech,AI,2,False,0.6753459485158746,2021
5257,Male,25,Merit,M.Tech,CSE,1,False,0.6625086791862854,2021
5258,Male,21,Merit,B.Tech,AI,3,True,0.7721921192971404,2022
5259,Male,22,Merit,B.Tech,CSE,3,False,0.6748107407683414,2022
5260,Female,22,Management,M.Tech,CSE,3,False,0.2412836433758235,2020
5261,Male,20,Management,B.Tech,AI,4,False,0.18311264856850434,2022
5262,Female,23,Merit,B.Tech,CSE,3,False,0.9559993164513245,2020
5263,Female,22,Management,M.Tech,AI,5,False,0.7171470177895715,2021
5264,Male,19,Management,B.Tech,IT,1,True,0.6169638563943602,2022
5265,Other,21,Management,B.Tech,IT,3,False,0.32052500358174585,2020
5266,Male,21,Transfer,B.Tech,AI,2,False,0.5079075810484384,2022
5267,Male,24,Merit,B.Tech,CSE,2,False,0.5853485118424963,2022
5268,Male,24,Management,B.Tech,IT,5,True,0.5103559100728584,2022
5269,Female,26,Management,MCA,AI,3,True,0.3321465545414546,2022
5270,Male,19,Merit,B.Tech,DS,5,False,0.3954644884435633,2021
5271,Male,23,Management,B.Tech,IT,5,False,0.7828411421744126,2021
5272,Male,19,Merit,B.Tech,AI,5,False,0.6120311546858583,2020
5273,Male,26,Merit,B.Tech,AI,4,False,0.5335469275353291,2019
5274,Female,19,Merit,B.Tech,IT,3,True,0.6032496356996618,2020
5275,Male,23,Management,B.Tech,CSE,2,False,0.5446126269706592,2022
5276,Male,25,Management,B.Tech,DS,4,True,0.6005562004580125,2020
5277,Male,23,Merit,M.Tech,AI,5,False,0.5126404366094518,2019
5278,Male,20,Merit,B.Tech,CSE,2,True,0.6436209898814715,2020
5279,Female,22,Merit,B.Tech,CSE,5,True,0.7704351477451453,2019
5280,Male,21,Merit,M.Tech,AI,4,False,0.8965962209561534,2022
5281,Other,18,Management,M.Tech,DS,1,False,0.9104658192179863,2020
5282,Male,22,Management,B.Tech,IT,5,True,0.3285204463873759,2022
5283,Male,22,Management,B.Tech,DS,5,False,0.8630726099178879,2019
5284,Female,24,Transfer,B.Tech,CSE,2,False,0.6665032408036266,2020
5285,Male,24,Management,B.Tech,AI,2,False,0.8963816839017623,2020
