student_id,course_id,weekly_login_frequency,average_session_time,content_completion_rate,forum_participation_score,assessment_timeliness
17622,150,0.0,8.31,0.61,0.0,0.51
7488,163,0.0,1.0,0.23,0.0,0.49
19349,147,0.0,1.0,0.53,0.0,0.51
15414,72,0.0,35.55,0.33,0.1,0.63
14367,111,0.0,19.5,0.65,0.0,0.54
19807,6,0.0,73.02,0.32,0.1,0.5
8070,158,1.0,44.67,0.37,0.0,0.46
18351,106,0.0,31.12,0.52,0.1,0.59
16851,174,1.0,5.61,0.3,0.0,0.53
8247,179,0.0,2.38,0.35,0.1,0.51
18007,93,0.0,29.16,0.33,0.0,0.44
17111,58,0.0,44.39,0.65,0.0,0.49
4700,108,1.0,1.39,0.28,0.0,0.45
1667,134,1.0,7.72,0.5,0.0,0.45
8187,31,1.0,5.83,0.83,0.0,0.49
8886,134,1.0,4.5,0.7,0.0,0.46
12219,144,1.0,19.76,0.81,0.0,0.48
8589,157,0.0,1.0,0.6,0.0,0.44
6550,31,0.0,9.8,0.36,0.0,0.43
7423,129,1.0,21.8,0.28,0.0,0.44
4358,26,0.0,24.54,0.47,0.0,0.54
9960,82,1.0,18.57,0.44,0.0,0.57
2765,1,1.0,29.96,0.57,0.0,0.53
13392,179,0.0,1.19,0.29,0.0,0.5
13192,71,1.0,16.93,0.35,0.0,0.41
228,89,1.0,14.56,0.58,0.0,0.47
9495,39,0.0,34.94,0.43,0.0,0.48
1178,93,0.0,16.31,0.46,0.0,0.58
16844,6,0.0,3.65,0.72,0.0,0.54
18542,4,1.0,13.76,0.36,0.0,0.45
4112,150,0.0,17.12,0.8,0.1,0.48
14408,61,0.0,3.13,0.6,0.0,0.82
785,113,0.0,8.97,0.84,0.0,0.5
9368,103,0.0,8.64,0.52,0.0,0.55
6257,58,1.0,12.01,0.73,0.0,0.52
3983,4,1.0,23.84,0.33,0.0,0.48
6193,40,0.0,12.07,0.43,0.0,0.63
12798,121,0.0,1.0,0.76,0.0,0.56
6801,57,0.0,52.99,0.86,0.0,0.54
2776,106,0.0,1.62,0.59,0.0,0.51
14920,39,0.0,53.74,0.55,0.0,0.47
13203,163,0.0,29.81,0.82,0.0,0.52
15233,55,0.0,35.37,0.22,0.1,0.61
8719,45,1.0,8.83,0.8,0.0,0.49
334,179,0.0,7.22,0.49,0.1,0.53
18902,20,1.0,1.0,0.39,0.0,0.45
2082,67,1.0,13.36,0.62,0.0,0.58
3294,108,0.0,11.87,0.75,0.0,0.87
1807,178,1.0,47.5,0.69,0.0,0.88
1242,167,0.0,1.65,0.55,0.0,0.45
16100,73,0.0,14.27,0.53,0.0,0.55
10641,103,1.0,2.12,0.65,0.0,0.42
15188,121,1.0,7.56,0.4,0.0,0.41
6475,92,0.0,5.29,0.3,0.0,0.54
10421,177,1.0,8.0,0.42,0.0,0.57
7604,111,0.0,3.85,0.45,0.0,0.58
5235,173,0.0,20.4,0.55,0.0,0.4
18099,87,0.0,4.81,0.55,0.0,0.51
18705,174,0.0,1.0,0.27,0.0,0.54
16514,109,0.0,22.02,0.66,0.1,0.56
842,73,0.0,1.59,0.58,0.0,0.52
1447,173,0.0,38.84,0.4,0.0,0.48
14642,27,0.0,22.65,0.48,0.0,0.45
17286,23,0.0,33.36,0.34,0.1,0.83
8749,91,0.0,6.8,0.54,0.0,0.52
11273,177,1.0,14.05,0.39,0.0,0.49
4499,99,0.0,8.64,0.34,0.0,0.48
7449,21,1.0,11.13,0.77,0.0,0.53
6174,2,1.0,1.0,0.38,0.0,0.41
10283,144,0.0,5.4,0.55,0.1,0.48
14526,142,0.0,1.0,0.62,0.0,0.53
18535,116,0.0,4.89,0.11,0.1,0.58
4808,136,0.0,9.39,0.51,0.1,0.45
17458,26,1.0,1.32,0.4,0.0,0.64
10285,56,0.0,10.99,0.27,0.0,0.51
9564,26,1.0,25.81,0.5,0.0,0.54
2861,75,0.0,101.2,0.74,0.0,0.57
5079,109,0.0,20.2,0.55,0.0,0.48
7361,118,0.0,8.32,0.5,0.0,0.47
13647,135,0.0,1.0,0.34,0.0,0.64
10173,47,1.0,2.28,0.83,0.0,0.45
17823,126,0.0,4.08,0.63,0.0,0.49
6440,101,1.0,8.53,0.55,0.0,0.5
14701,8,1.0,17.51,0.34,0.0,0.47
9083,8,1.0,22.51,0.11,0.0,0.5
4083,36,0.0,1.37,0.69,0.1,0.47
14025,180,0.0,8.7,0.46,0.0,0.52
8983,119,0.0,1.21,0.84,0.0,0.49
12552,128,0.0,16.61,0.68,0.0,0.52
10687,62,0.0,1.0,0.57,0.0,0.42
10787,149,0.0,8.93,0.56,0.0,0.49
17535,39,1.0,22.6,0.69,0.0,0.55
4476,12,0.0,1.59,0.35,0.0,0.46
13867,136,0.0,11.0,0.36,0.0,0.57
13366,9,0.0,9.75,0.33,0.0,0.52
9929,63,1.0,4.36,0.77,0.0,0.46
9856,157,1.0,8.85,0.82,0.0,0.44
6360,41,1.0,17.03,0.76,0.0,0.44
3661,135,0.0,14.48,0.62,0.0,0.51
11128,156,0.0,9.31,0.69,0.0,0.57
1056,93,1.0,13.67,0.22,0.0,0.54
15934,51,0.0,1.0,0.72,0.0,0.47
4255,139,0.0,18.08,0.84,0.0,0.47
16100,105,0.0,1.0,0.43,0.0,0.37
11018,87,1.0,5.88,0.51,0.0,0.49
1691,107,0.0,1.0,0.51,0.0,0.44
7350,65,0.0,27.96,0.76,0.1,0.62
15626,4,1.0,62.24,0.29,0.0,0.47
5234,156,0.0,4.93,0.45,0.0,0.41
2471,65,0.0,2.03,0.61,0.0,0.48
16167,47,0.0,6.16,0.32,0.0,0.48
4984,44,1.0,11.18,0.63,0.0,0.56
10417,147,0.0,4.34,0.83,0.1,0.46
4715,27,0.0,82.32,0.65,0.1,0.57
11547,71,1.0,34.05,0.52,0.0,0.52
2354,164,0.0,8.97,0.22,0.0,0.45
13330,137,0.0,52.29,0.34,0.1,0.42
11903,141,0.0,13.7,0.56,0.1,0.46
5610,128,0.0,2.3,0.4,0.0,0.48
17558,48,0.0,30.72,0.28,0.0,0.55
2833,5,0.0,25.96,0.63,0.0,0.42
5112,126,0.0,2.23,0.82,0.0,0.6
927,87,0.0,8.52,0.39,0.0,0.46
11470,157,0.05,18.98,0.51,0.0,0.43
946,100,0.0,33.72,0.64,0.0,0.45
5377,88,0.0,25.08,0.68,0.0,0.55
11975,77,0.0,2.74,0.7,0.0,0.61
8224,94,1.0,9.2,0.24,0.0,0.55
18603,82,1.0,61.64,0.22,0.0,0.49
11476,54,0.0,42.51,0.85,0.0,0.45
13462,126,0.0,46.96,0.48,0.0,0.55
11394,119,1.0,1.74,0.34,0.0,0.5
18213,14,0.0,5.37,0.54,0.0,0.49
14445,105,0.0,4.16,0.35,0.1,0.45
8985,170,0.0,41.0,0.3,0.0,0.58
12457,123,0.0,15.07,0.34,0.0,0.46
5200,9,1.0,16.54,0.13,0.0,0.48
4033,70,0.0,29.78,0.33,0.0,0.5
13846,63,0.0,6.06,0.81,0.0,0.56
18594,19,0.0,26.14,0.44,0.0,0.53
19987,19,0.0,14.37,0.35,0.0,0.46
8665,78,0.0,9.67,0.6,0.0,0.56
5869,94,1.0,15.71,0.65,0.0,0.58
1371,41,0.0,21.21,0.49,0.0,0.55
15497,52,0.0,6.42,0.79,0.0,0.53
7945,128,1.0,90.49,0.42,0.0,0.51
19358,18,1.0,28.27,0.64,0.0,0.85
8210,116,1.0,4.93,0.4,0.0,0.52
19355,153,1.0,19.05,0.74,0.0,0.44
7737,104,1.0,1.95,0.54,0.0,0.54
3795,102,0.0,15.41,0.54,0.0,0.49
15122,55,1.0,1.42,0.8,0.0,0.39
4866,109,0.0,22.43,0.33,0.0,0.54
6543,107,1.0,1.0,0.13,0.0,0.45
12668,129,0.0,9.85,0.49,0.1,0.5
10244,128,0.0,3.91,0.23,0.0,0.49
2959,114,0.0,1.45,0.77,0.1,0.41
9293,99,0.0,3.95,0.75,0.0,0.53
16256,50,0.0,17.01,0.28,0.0,0.52
2631,76,0.0,18.55,0.55,0.0,0.45
8246,170,1.0,20.96,0.33,0.0,0.58
2099,120,1.0,11.95,0.54,0.0,0.55
16833,108,0.0,18.65,0.55,0.1,0.56
19879,35,0.0,6.47,0.5,0.0,0.46
13675,111,0.0,17.77,0.78,0.1,0.5
17758,3,0.0,26.67,0.29,0.1,0.5
9314,163,1.0,14.45,0.48,0.0,0.46
15849,154,0.0,3.12,0.14,0.0,0.45
17922,175,0.0,8.31,0.54,0.0,0.52
1527,110,0.0,10.54,0.36,0.1,0.5
11549,124,1.0,6.44,0.25,0.0,0.58
19741,50,0.0,13.96,0.38,0.0,0.53
16051,90,1.0,41.95,0.47,0.0,0.79
683,61,0.0,4.82,0.53,0.1,0.45
17573,140,0.0,29.46,0.81,0.0,0.47
15572,177,1.0,5.66,0.76,0.0,0.53
3652,87,0.0,12.59,0.5,0.0,0.52
8248,98,1.0,7.34,0.5,0.0,0.64
2627,44,0.0,10.53,0.17,0.0,0.55
5630,174,0.0,1.0,0.52,0.0,0.44
19977,13,1.0,30.67,0.57,0.0,0.6
17163,77,0.0,1.55,0.26,0.0,0.49
7231,113,0.0,29.65,0.76,0.0,0.77
16790,128,0.0,39.04,0.68,0.0,0.87
4553,73,0.0,1.72,0.83,0.0,0.76
15956,19,1.0,4.64,0.64,0.0,0.44
18489,36,0.0,6.53,0.31,0.0,0.5
14805,142,0.0,8.62,0.82,0.0,0.49
10448,53,0.0,19.7,0.64,0.0,0.81
10376,128,0.0,47.08,0.2,0.0,0.54
14835,114,0.0,21.05,0.6,0.0,0.88
1405,129,1.0,10.14,0.44,0.0,0.54
18239,49,0.0,6.92,0.24,0.0,0.45
8604,174,0.0,4.39,0.39,0.0,0.58
19787,134,0.0,11.53,0.27,0.0,0.53
7634,62,0.0,3.25,0.57,0.1,0.47
2319,67,0.0,18.72,0.44,0.0,0.43
2748,169,0.0,22.55,0.53,0.1,0.54
2717,109,0.0,66.96,0.79,0.1,0.52
17579,66,0.0,10.11,0.67,0.1,0.49
16908,150,0.0,1.0,0.55,0.0,0.54
11999,67,0.0,23.05,0.48,0.0,0.42
17720,121,1.0,1.52,0.31,0.0,0.41
951,30,0.0,2.19,0.34,0.0,0.47
1164,71,0.0,64.56,0.8,0.0,0.42
13429,122,0.0,63.64,0.33,0.0,0.52
12740,147,0.0,10.44,0.57,0.0,0.45
16498,65,0.0,29.9,0.31,0.0,0.79
13988,161,0.0,57.17,0.38,0.1,0.49
17443,110,0.0,5.89,0.84,0.0,0.57
13994,115,1.0,9.45,0.29,0.0,0.5
9285,157,0.0,12.57,0.45,0.0,0.47
11190,72,0.0,1.3,0.76,0.0,0.38
12439,72,1.0,12.77,0.29,0.0,0.49
4064,90,0.0,62.96,0.68,0.0,0.49
5587,19,1.0,6.85,0.68,0.0,0.62
8819,100,1.0,9.02,0.73,0.0,0.52
5555,178,1.0,16.1,0.65,0.0,0.39
3001,89,1.0,49.47,0.56,0.0,0.48
8694,75,0.0,2.93,0.31,0.1,0.45
16538,9,0.0,26.66,0.42,0.0,0.5
3544,117,0.0,29.37,0.76,0.1,0.51
16,178,0.0,12.57,0.85,0.0,0.54
928,36,0.0,13.33,0.41,0.0,0.52
6457,74,0.0,14.81,0.74,0.0,0.49
19399,116,1.0,6.71,0.36,0.0,0.48
7666,2,1.0,68.17,0.32,0.0,0.46
9842,140,1.0,4.08,0.6,0.0,0.55
7347,111,0.0,2.79,0.71,0.0,0.55
11772,104,1.0,46.43,0.3,0.0,0.46
12068,79,0.0,2.29,0.13,0.0,0.52
7084,153,0.0,89.94,0.56,0.0,0.51
14780,21,0.0,7.3,0.83,0.0,0.49
16751,118,1.0,26.33,0.64,0.0,0.42
1889,75,1.0,8.46,0.6,0.0,0.61
13272,25,0.0,36.44,0.29,0.0,0.93
3512,74,1.0,13.36,0.4,0.0,0.88
19116,127,0.0,1.98,0.48,0.0,0.54
9545,81,0.0,4.88,0.68,0.0,0.55
15137,24,0.0,2.26,0.7,0.0,0.47
7173,98,1.0,1.99,0.47,0.0,0.48
5712,49,0.0,1.0,0.63,0.0,0.53
2597,99,0.0,34.36,0.75,0.0,0.4
10389,35,0.0,25.05,0.64,0.0,0.44
19211,122,1.0,8.72,0.73,0.0,0.58
17704,2,0.0,23.16,0.27,0.0,0.56
3573,162,1.0,12.96,0.44,0.0,0.87
4269,57,1.0,2.78,0.33,0.0,0.41
1469,117,0.0,13.29,0.52,0.1,0.72
3675,35,0.0,23.53,0.37,0.0,0.7
1575,163,0.0,9.24,0.42,0.0,0.54
15880,98,0.0,14.45,0.76,0.0,0.49
14585,101,0.0,1.0,0.79,0.0,0.48
7046,129,1.0,42.01,0.26,0.0,0.52
13082,180,0.0,9.77,0.53,0.0,0.52
16486,160,1.0,2.57,0.24,0.0,0.46
4291,98,1.0,4.75,0.28,0.0,0.59
2039,58,1.0,8.9,0.36,0.0,0.55
193,122,0.0,26.75,0.7,0.0,0.4
4508,19,0.0,1.75,0.6,0.1,0.48
4777,70,0.0,26.3,0.73,0.0,0.5
5312,75,0.0,15.76,0.73,0.1,0.52
9410,19,0.0,46.77,0.43,0.0,0.57
10072,157,1.0,13.29,0.22,0.1,0.5
10800,73,0.0,7.52,0.16,0.0,0.45
3340,111,1.0,62.16,0.38,0.0,0.52
3195,63,0.0,41.85,0.54,0.0,0.44
14928,158,0.0,22.47,0.86,0.1,0.69
16367,84,1.0,14.21,0.36,0.0,0.39
1866,105,0.0,32.95,0.35,0.0,0.54
10905,124,1.0,20.23,0.55,0.0,0.46
5737,56,0.0,53.78,0.63,0.0,0.56
9369,115,0.0,10.66,0.58,0.0,0.59
10511,7,0.0,12.95,0.17,0.0,0.41
14692,176,0.0,34.18,0.76,0.1,0.51
11242,173,1.0,19.96,0.63,0.0,0.84
16251,128,0.0,76.86,0.63,0.1,0.47
12052,41,1.0,1.83,0.42,0.0,0.5
5832,53,0.0,61.59,0.46,0.0,0.84
16636,20,1.0,17.17,0.35,0.0,0.5
8111,172,0.0,19.35,0.25,0.0,0.5
6612,97,0.0,7.49,0.5,0.1,0.43
1350,53,0.0,15.14,0.47,0.0,0.4
7532,108,0.0,18.05,0.52,0.0,0.45
17046,85,1.0,12.88,0.58,0.0,0.65
1648,6,0.0,1.0,0.82,0.0,0.48
17544,163,1.0,4.89,0.3,0.0,0.54
11139,93,1.0,2.02,0.35,0.0,0.51
1164,118,1.0,38.93,0.71,0.0,0.45
1310,58,0.0,27.32,0.74,0.1,0.45
9459,122,0.0,7.51,0.69,0.0,0.45
4465,112,0.0,1.0,0.64,0.0,0.44
12504,31,0.0,17.62,0.32,0.0,0.52
3856,135,1.0,41.26,0.6,0.0,0.52
5170,30,0.0,13.01,0.59,0.1,0.46
2921,163,0.0,3.44,0.59,0.0,0.51
4857,105,0.0,38.06,0.51,0.0,0.53
17991,168,0.0,1.85,0.77,0.0,0.51
8920,165,0.0,1.0,0.32,0.0,0.49
856,2,1.0,1.61,0.65,0.0,0.47
5523,35,0.0,6.4,0.37,0.0,0.61
16343,117,0.0,19.55,0.26,0.0,0.54
11882,50,0.0,10.29,0.53,0.1,0.48
10096,157,0.0,15.71,0.42,0.0,0.55
19122,5,1.0,2.89,0.22,0.0,0.48
3281,15,1.0,42.74,0.14,0.0,0.51
14175,34,0.0,14.28,0.29,0.0,0.46
13922,50,1.0,4.45,0.52,0.0,0.49
2136,60,0.0,4.14,0.24,0.0,0.44
1485,107,0.0,3.17,0.41,0.0,0.56
5724,167,0.0,26.02,0.74,0.0,0.55
1416,151,0.0,41.28,0.81,0.1,0.53
14955,67,1.0,6.07,0.85,0.0,0.46
11129,127,1.0,4.37,0.48,0.0,0.45
7190,120,0.0,28.05,0.41,0.1,0.49
1117,26,1.0,11.79,0.28,0.0,0.57
644,51,1.0,6.55,0.54,0.0,0.56
993,64,0.0,15.53,0.37,0.1,0.69
17768,83,1.0,9.23,0.33,0.0,0.59
4289,59,1.0,13.12,0.61,0.0,0.5
2275,78,0.0,22.93,0.52,0.0,0.57
612,56,0.0,20.17,0.44,0.0,0.44
873,52,0.0,33.85,0.57,0.0,0.54
10342,45,0.0,10.82,0.72,0.0,0.56
793,5,0.0,2.73,0.38,0.0,0.47
9447,85,0.0,10.67,0.77,0.0,0.52
14307,126,0.0,14.01,0.47,0.0,0.44
14194,62,0.0,1.0,0.68,0.0,0.47
2269,122,0.0,1.64,0.29,0.0,0.47
7438,146,0.0,20.86,0.78,0.1,0.46
1706,81,0.0,10.78,0.63,0.0,0.49
14867,30,0.0,56.51,0.59,0.1,0.53
18341,57,0.0,52.38,0.79,0.0,0.48
11542,154,0.0,3.08,0.68,0.0,0.51
13372,52,0.0,63.81,0.25,0.0,0.5
1558,52,1.0,70.05,0.58,0.0,0.51
2697,118,0.0,28.09,0.23,0.0,0.43
1226,21,0.0,7.89,0.52,0.0,0.9
1884,18,1.0,18.29,0.65,0.0,0.49
10486,49,0.0,12.52,0.83,0.1,0.67
6920,40,1.0,3.63,0.69,0.0,0.53
19008,133,0.0,1.0,0.6,0.0,0.54
10086,25,0.0,2.18,0.49,0.1,0.51
6533,96,0.0,4.33,0.43,0.0,0.5
6319,19,1.0,2.29,0.49,0.0,0.52
8301,67,0.28,17.55,0.68,0.0,0.47
11211,143,1.0,2.52,0.36,0.0,0.49
10775,159,1.0,11.89,0.23,0.0,0.46
767,180,0.0,21.67,0.68,0.0,0.57
4507,163,0.0,7.78,0.78,0.1,0.56
9794,43,0.0,22.01,0.3,0.0,0.5
15129,97,0.0,14.47,0.58,0.0,0.47
466,60,1.0,6.3,0.31,0.0,0.5
1099,54,0.0,1.87,0.64,0.0,0.53
11792,91,0.0,44.93,0.52,0.0,0.55
3323,141,0.0,2.24,0.47,0.1,0.49
9929,131,0.0,3.2,0.6,0.0,0.51
13281,2,0.0,18.83,0.55,0.0,0.53
7428,151,0.0,10.37,0.54,0.1,0.5
5351,13,0.0,1.97,0.6,0.0,0.57
8663,139,0.0,6.96,0.24,0.0,0.39
8443,179,0.0,4.23,0.33,0.0,0.51
15961,110,0.0,1.0,0.59,0.0,0.51
4165,53,0.0,15.66,0.23,0.0,0.82
17702,133,0.0,1.85,0.3,0.0,0.58
7286,165,0.0,5.59,0.69,0.0,0.4
1763,81,0.0,22.21,0.67,0.0,0.53
4519,14,1.0,7.48,0.48,0.0,0.44
5393,13,0.0,26.4,0.35,0.0,0.49
2246,166,1.0,3.24,0.66,0.0,0.48
3015,93,0.0,24.52,0.28,0.0,0.57
17135,168,0.0,37.93,0.75,0.0,0.44
236,170,1.0,31.72,0.43,0.0,0.56
5278,23,0.0,21.67,0.19,0.0,0.49
4294,49,0.0,1.0,0.6,0.0,0.55
10636,83,0.0,7.72,0.54,0.1,0.51
1240,86,0.0,6.0,0.23,0.1,0.51
17530,96,0.0,6.24,0.37,0.0,0.56
5063,151,0.0,7.96,0.58,0.1,0.47
14052,112,1.0,2.11,0.64,0.0,0.55
821,60,0.0,8.06,0.38,0.0,0.5
17904,176,0.0,30.21,0.4,0.0,0.5
5797,135,1.0,4.79,0.23,0.0,0.49
5522,152,1.0,7.62,0.47,0.0,0.53
17934,58,0.0,16.1,0.71,0.1,0.55
344,131,0.0,1.0,0.6,0.1,0.5
6701,54,0.0,2.73,0.72,0.0,0.59
18144,80,0.0,10.84,0.55,0.0,0.51
4581,93,0.0,1.64,0.32,0.0,0.51
16659,37,1.0,14.29,0.28,0.0,0.5
8134,113,0.0,4.45,0.5,0.0,0.46
19627,96,1.0,25.21,0.6,0.0,0.58
6196,112,1.0,11.42,0.72,0.0,0.51
3613,96,1.0,12.42,0.8,0.0,0.61
19700,136,0.0,17.52,0.35,0.1,0.49
11284,17,0.0,4.43,0.31,0.0,0.52
11857,64,0.0,41.22,0.54,0.0,0.61
12927,40,0.0,5.0,0.34,0.0,0.41
5751,74,0.0,5.25,0.69,0.0,0.46
12237,41,1.0,17.99,0.14,0.0,0.54
3012,169,1.0,3.35,0.3,0.0,0.78
5133,117,0.0,34.35,0.69,0.0,0.44
18497,93,1.0,7.08,0.55,0.0,0.43
11132,38,0.0,30.99,0.33,0.0,0.42
6090,111,0.0,1.67,0.26,0.0,0.51
13308,38,1.0,21.95,0.64,0.0,0.52
6294,107,0.0,36.16,0.72,0.0,0.37
7575,123,1.0,38.39,0.33,0.0,0.5
19870,31,0.0,14.3,0.41,0.1,0.51
3337,49,1.0,23.6,0.35,0.0,0.44
19216,124,0.0,6.98,0.84,0.1,0.5
923,76,0.0,61.87,0.39,0.0,0.52
6153,23,0.0,1.82,0.71,0.0,0.5
14178,90,0.0,11.97,0.63,0.1,0.51
6825,1,0.0,8.32,0.53,0.1,0.58
1831,80,0.0,1.57,0.38,0.0,0.45
8643,70,0.0,9.8,0.29,0.0,0.51
12772,30,1.0,2.52,0.48,0.0,0.48
11404,141,0.0,20.76,0.33,0.0,0.53
7153,44,1.0,22.8,0.61,0.0,0.44
15847,159,1.0,39.49,0.73,0.0,0.54
11936,71,0.0,4.25,0.67,0.0,0.51
16442,75,0.0,25.41,0.3,0.1,0.52
1849,161,0.0,2.37,0.45,0.1,0.46
10264,83,1.0,38.9,0.53,0.0,0.55
14526,114,0.0,12.86,0.45,0.0,0.48
7541,137,1.0,19.02,0.27,0.0,0.54
19734,135,0.0,31.71,0.83,0.1,0.6
13158,91,1.0,13.52,0.81,0.0,0.57
7005,170,0.0,1.0,0.7,0.0,0.52
15446,85,0.0,3.84,0.64,0.0,0.43
14239,167,0.0,19.44,0.78,0.0,0.56
16477,95,0.0,7.18,0.51,0.0,0.48
10394,24,0.0,44.61,0.61,0.0,0.48
6158,180,0.0,11.86,0.5,0.0,0.5
9792,37,0.0,51.65,0.6,0.1,0.88
7595,112,0.0,1.35,0.77,0.0,0.45
5844,114,0.0,1.85,0.48,0.1,0.48
11105,65,1.0,10.99,0.78,0.0,0.5
9646,151,1.0,2.92,0.55,0.0,0.52
19736,91,0.0,15.84,0.45,0.1,0.57
16241,47,0.0,5.53,0.54,0.1,0.54
6603,55,0.0,35.79,0.59,0.1,0.56
8519,72,1.0,2.43,0.58,0.0,0.54
5954,14,1.0,39.37,0.35,0.0,0.47
991,180,1.0,4.85,0.82,0.0,0.46
11063,140,0.0,1.0,0.38,0.1,0.51
4956,80,1.0,7.67,0.23,0.0,0.48
7542,113,0.0,1.0,0.46,0.1,0.49
16623,8,0.0,31.43,0.16,0.0,0.51
15730,87,0.0,2.04,0.43,0.1,0.54
18584,60,1.0,5.84,0.72,0.0,0.58
19777,39,1.0,10.87,0.3,0.0,0.57
13897,130,0.0,1.0,0.49,0.0,0.47
10643,79,0.0,3.23,0.25,0.0,0.64
4297,104,0.0,36.75,0.67,0.0,0.59
1692,11,0.0,3.91,0.49,0.0,0.5
7393,65,0.0,15.1,0.31,0.0,0.51
18226,164,1.0,1.0,0.9,0.0,0.49
13204,63,1.0,2.64,0.42,0.0,0.51
7819,63,0.0,28.71,0.26,0.1,0.59
4442,143,0.0,15.52,0.72,0.0,0.67
3764,62,0.0,13.49,0.6,0.0,0.46
13503,56,0.0,7.07,0.56,0.0,0.4
15589,23,1.0,14.11,0.45,0.0,0.49
10974,43,1.0,2.97,0.64,0.0,0.48
3721,31,1.0,77.11,0.11,0.0,0.57
5323,131,0.0,17.75,0.76,0.0,0.48
235,79,0.0,6.62,0.72,0.0,0.52
5980,164,0.0,48.02,0.38,0.0,0.39
9350,75,0.0,7.34,0.48,0.1,0.49
14928,92,0.0,4.06,0.66,0.0,0.53
17479,64,0.0,1.0,0.7,0.0,0.54
10432,67,0.0,16.43,0.68,0.0,0.47
4526,48,0.0,4.69,0.45,0.0,0.49
3715,44,0.0,27.33,0.49,0.0,0.76
571,64,0.0,5.99,0.76,0.0,0.54
7113,126,0.0,1.0,0.22,0.0,0.48
12085,84,1.0,11.18,0.52,0.0,0.44
14796,74,0.0,2.33,0.6,0.1,0.43
11511,48,1.0,9.76,0.17,0.0,0.53
19014,126,0.0,7.66,0.29,0.0,0.51
7325,121,1.0,10.92,0.57,0.0,0.49
2801,38,0.0,15.36,0.64,0.1,0.44
18057,43,0.0,18.08,0.26,0.0,0.81
19979,179,0.0,9.19,0.77,0.1,0.58
425,121,0.0,7.86,0.57,0.0,0.53
10198,50,0.0,1.29,0.64,0.1,0.47
10017,142,0.0,4.77,0.56,0.1,0.55
12530,8,0.0,1.0,0.52,0.0,0.43
15903,82,1.0,6.19,0.36,0.0,0.86
18926,122,1.0,28.06,0.63,0.1,0.48
1225,80,0.0,14.38,0.38,0.1,0.76
6454,14,0.0,6.35,0.65,0.0,0.49
16919,3,0.0,6.64,0.45,0.0,0.5
18638,37,1.0,8.56,0.64,0.0,0.58
10492,24,1.0,6.19,0.59,0.0,0.51
10181,162,1.0,11.02,0.39,0.0,0.48
10120,105,1.0,15.46,0.7,0.0,0.55
17035,29,0.0,31.73,0.44,0.0,0.5
1551,101,0.0,13.21,0.51,0.0,0.53
15727,36,0.0,43.46,0.56,0.0,0.53
4720,144,0.0,3.03,0.63,0.0,0.43
3138,76,0.0,27.89,0.7,0.0,0.52
9005,79,1.0,23.35,0.46,0.0,0.55
5487,119,0.0,8.02,0.21,0.0,0.49
11314,163,0.0,86.31,0.33,0.0,0.52
19732,178,1.0,7.53,0.46,0.0,0.44
6133,167,0.0,26.1,0.68,0.0,0.51
3650,88,0.0,15.89,0.61,0.0,0.47
3496,125,0.0,5.54,0.59,0.0,0.42
2960,141,0.0,2.42,0.75,0.0,0.54
14221,91,1.0,40.98,0.38,0.0,0.46
17710,60,0.0,19.31,0.53,0.0,0.46
6896,156,0.0,4.21,0.58,0.0,0.46
12090,95,0.0,24.41,0.36,0.0,0.58
1189,68,1.0,17.32,0.41,0.0,0.6
3818,178,0.0,11.66,0.16,0.0,0.53
511,55,1.0,5.76,0.21,0.0,0.5
965,3,0.0,1.0,0.67,0.0,0.54
5418,54,1.0,8.75,0.45,0.0,0.55
18673,55,1.0,36.91,0.5,0.0,0.42
10916,150,0.0,29.72,0.44,0.0,0.55
5933,134,1.0,1.13,0.41,0.0,0.46
5074,113,0.0,5.03,0.26,0.0,0.45
9227,3,0.0,3.55,0.26,0.1,0.54
5045,9,1.0,41.34,0.63,0.0,0.51
8497,106,0.0,20.38,0.46,0.0,0.48
6676,157,1.0,9.39,0.5,0.0,0.41
10930,33,1.0,18.56,0.46,0.0,0.56
3248,54,1.0,11.82,0.61,0.0,0.4
3841,35,0.0,6.01,0.38,0.0,0.51
14443,36,0.0,1.0,0.19,0.0,0.44
352,34,0.0,30.79,0.36,0.0,0.47
7334,171,0.0,33.48,0.28,0.1,0.45
14219,157,0.0,2.07,0.5,0.1,0.5
5072,34,0.0,25.36,0.51,0.0,0.51
1349,23,0.0,14.83,0.27,0.0,0.55
7102,2,1.0,40.46,0.74,0.0,0.45
17446,86,0.0,27.07,0.36,0.0,0.47
16115,69,0.0,8.55,0.56,0.0,0.52
18537,12,1.0,16.91,0.5,0.0,0.54
13567,180,0.0,5.01,0.72,0.0,0.49
11966,175,0.0,1.03,0.73,0.1,0.39
18530,162,0.0,40.78,0.37,0.1,0.42
9267,111,0.0,10.92,0.44,0.0,0.44
1632,82,1.0,10.11,0.38,0.0,0.41
7531,156,0.0,1.96,0.39,0.0,0.52
8755,63,0.0,8.37,0.78,0.1,0.66
17822,71,1.0,1.0,0.22,0.0,0.4
11368,43,0.0,67.41,0.42,0.0,0.54
16701,38,0.0,6.24,0.76,0.0,0.46
12975,137,0.0,6.23,0.68,0.1,0.57
16666,105,0.0,2.7,0.42,0.0,0.44
10121,174,0.0,11.6,0.46,0.0,0.53
5228,20,0.0,36.1,0.79,0.1,0.63
18409,12,0.0,1.42,0.47,0.0,0.47
19720,111,0.0,19.05,0.5,0.0,0.47
19027,81,0.0,1.41,0.6,0.0,0.59
